timestamp,power,toaster,tv,microwave,exhaust,heater
1649695406,307.97,0,70.00,0,0,0
1649695412,307.90,0,70.00,0,0,0
1649695417,309.07,0,70.00,0,0,0
1649695423,307.12,0,70.00,0,0,0
1649695428,307.44,0,70.00,0,0,0
1649695433,307.21,0,70.00,0,0,0
1649695439,309.24,0,70.00,0,0,0
1649695444,308.93,0,70.00,0,0,0
1649695450,306.73,0,70.00,0,0,0
1649695455,307.41,0,70.00,0,0,0
1649695461,313.78,0,70.00,0,0,0
1649695466,307.96,0,70.00,0,0,0
1649695472,307.62,0,70.00,0,0,0
1649695477,309.84,0,70.00,0,0,0
1649695483,309.71,0,70.00,0,0,0
1649695489,307.74,0,70.00,0,0,0
1649695494,307.16,0,70.00,0,0,0
1649695500,308.14,0,70.00,0,0,0
1649695505,309.76,0,70.00,0,0,0
1649695511,309.22,0,70.00,0,0,0
1649695516,306.39,0,70.00,0,0,0
1649695521,306.35,0,70.00,0,0,0
1649695527,306.74,0,70.00,0,0,0
1649695532,306.60,0,70.00,0,0,0
1649695538,306.72,0,70.00,0,0,0
1649695544,307.69,0,70.00,0,0,0
1649695549,306.46,0,70.00,0,0,0
1649695554,306.79,0,70.00,0,0,0
1649695560,315.90,0,70.00,0,0,0
1649695565,323.31,0,70.00,0,0,0
1649695571,317.16,0,70.00,0,0,0
1649695576,309.15,0,70.00,0,0,0
1649695582,307.67,0,70.00,0,0,0
1649695587,306.46,0,70.00,0,0,0
1649695593,306.95,0,70.00,0,0,0
1649695598,315.29,0,70.00,0,0,0
1649695604,317.20,0,70.00,0,0,0
1649695609,316.13,0,70.00,0,0,0
1649695615,314.70,0,70.00,0,0,0
1649695620,308.78,0,70.00,0,0,0
1649695626,307.72,0,70.00,0,0,0
1649695631,315.68,0,70.00,0,0,0
1649695637,316.12,0,70.00,0,0,0
1649695642,310.40,0,70.00,0,0,0
1649695648,310.86,0,70.00,0,0,0
1649695653,312.39,0,70.00,0,0,0
1649695659,312.41,0,70.00,0,0,0
1649695664,311.10,0,70.00,0,0,0
1649695670,326.17,0,70.00,0,0,0
1649695675,312.09,0,70.00,0,0,0
1649695681,307.65,0,70.00,0,0,0
1649695686,265.46,0,70.00,0,0,0
1649695692,268.01,0,70.00,0,0,0
1649695697,275.10,0,70.00,0,0,0
1649695703,288.90,0,70.00,0,0,0
1649695708,269.09,0,70.00,0,0,0
1649695714,268.96,0,70.00,0,0,0
1649695719,270.53,0,70.00,0,0,0
1649695725,271.02,0,70.00,0,0,0
1649695730,274.41,0,70.00,0,0,0
1649695736,274.78,0,70.00,0,0,0
1649695741,273.48,0,70.00,0,0,0
1649695747,280.22,0,70.00,0,0,0
1649695752,274.01,0,70.00,0,0,0
1649695758,282.22,0,70.00,0,0,0
1649695764,292.38,0,70.00,0,0,0
1649695769,300.71,0,70.00,0,0,0
1649695784,290.47,0,70.00,0,0,0
1649695786,282.53,0,70.00,0,0,0
1649695792,295.01,0,70.00,0,0,0
1649695799,298.49,0,70.00,0,0,0
1649695805,303.66,0,70.00,0,0,0
1649695810,329.50,0,70.00,0,0,0
1649695816,342.59,0,70.00,0,0,0
1649695822,342.90,0,70.00,0,0,0
1649695827,343.62,0,70.00,0,0,0
1649695833,330.40,0,70.00,0,0,0
1649695838,345.74,0,70.00,0,0,0
1649695844,339.77,0,70.00,0,0,0
1649695850,298.38,0,70.00,0,0,0
1649695855,329.22,0,70.00,0,0,0
1649695861,331.52,0,70.00,0,0,0
1649695867,331.25,0,70.00,0,0,0
1649695872,334.82,0,70.00,0,0,0
1649695878,331.10,0,70.00,0,0,0
1649695884,328.03,0,70.00,0,0,0
1649695890,329.78,0,70.00,0,0,0
1649695895,326.87,0,70.00,0,0,0
1649695901,331.16,0,70.00,0,0,0
1649695907,329.14,0,70.00,0,0,0
1649695912,333.09,0,70.00,0,0,0
1649695918,326.71,0,70.00,0,0,0
1649695924,325.51,0,70.00,0,0,0
1649695929,324.99,0,70.00,0,0,0
1649695935,325.97,0,70.00,0,0,0
1649695941,326.14,0,70.00,0,0,0
1649695947,325.42,0,70.00,0,0,0
1649695952,329.58,0,70.00,0,0,0
1649695958,328.31,0,70.00,0,0,0
1649695964,328.71,0,70.00,0,0,0
1649695969,327.12,0,70.00,0,0,0
1649695975,327.44,0,70.00,0,0,0
1649695981,328.63,0,70.00,0,0,0
1649695986,329.59,0,70.00,0,0,0
1649695992,328.43,0,70.00,0,0,0
1649695998,329.62,0,70.00,0,0,0
1649696003,329.99,0,70.00,0,0,0
1649696009,329.42,0,70.00,0,0,0
1649696016,329.21,0,70.00,0,0,0
1649696021,323.89,0,70.00,0,0,0
1649696027,330.17,0,70.00,0,0,0
1649696032,325.23,0,70.00,0,0,0
1649696038,297.33,0,70.00,0,0,0
1649696044,330.00,0,70.00,0,0,0
1649696049,327.97,0,70.00,0,0,0
1649696055,327.50,0,70.00,0,0,0
1649696061,327.17,0,70.00,0,0,0
1649696066,332.91,0,70.00,0,0,0
1649696072,333.10,0,70.00,0,0,0
1649696078,331.14,0,70.00,0,0,0
1649696083,328.82,0,70.00,0,0,0
1649696089,329.54,0,70.00,0,0,0
1649696095,331.84,0,70.00,0,0,0
1649696101,334.32,0,70.00,0,0,0
1649696106,328.63,0,70.00,0,0,0
1649696112,331.20,0,70.00,0,0,0
1649696118,328.84,0,70.00,0,0,0
1649696123,328.83,0,70.00,0,0,0
1649696129,330.20,0,70.00,0,0,0
1649696135,328.92,0,70.00,0,0,0
1649696141,332.64,0,70.00,0,0,0
1649696146,329.69,0,70.00,0,0,0
1649696152,331.00,0,70.00,0,0,0
1649696158,329.47,0,70.00,0,0,0
1649696163,336.53,0,70.00,0,0,0
1649696169,331.04,0,70.00,0,0,0
1649696175,330.52,0,70.00,0,0,0
1649696180,331.20,0,70.00,0,0,0
1649696186,330.66,0,70.00,0,0,0
1649696192,329.63,0,70.00,0,0,0
1649696198,329.06,0,70.00,0,0,0
1649696203,329.00,0,70.00,0,0,0
1649696209,331.91,0,70.00,0,0,0
1649696215,330.65,0,70.00,0,0,0
1649696220,328.80,0,70.00,0,0,0
1649696226,331.68,0,70.00,0,0,0
1649696232,334.38,0,70.00,0,0,0
1649696238,325.35,0,70.00,0,0,0
1649696243,327.38,0,70.00,0,0,0
1649696255,327.55,0,70.00,0,0,0
1649696260,331.18,0,70.00,0,0,0
1649696266,328.76,0,70.00,0,0,0
1649696272,325.42,0,70.00,0,0,0
1649696277,328.95,0,70.00,0,0,0
1649696283,329.49,0,70.00,0,0,0
1649696289,329.23,0,70.00,0,0,0
1649696295,332.51,0,70.00,0,0,0
1649696300,326.09,0,70.00,0,0,0
1649696306,328.90,0,70.00,0,0,0
1649696312,326.24,0,70.00,0,0,0
1649696317,327.63,0,70.00,0,0,0
1649696323,329.55,0,70.00,0,0,0
1649696329,327.13,0,70.00,0,0,0
1649696334,329.94,0,70.00,0,0,0
1649696340,325.14,0,70.00,0,0,0
1649696345,332.68,0,70.00,0,0,0
1649696351,325.43,0,70.00,0,0,0
1649696357,326.11,0,70.00,0,0,0
1649696363,331.70,0,70.00,0,0,0
1649696368,326.54,0,70.00,0,0,0
1649696374,324.32,0,70.00,0,0,0
1649696380,325.95,0,70.00,0,0,0
1649696385,328.96,0,70.00,0,0,0
1649696391,327.23,0,70.00,0,0,0
1649696397,328.89,0,70.00,0,0,0
1649696403,327.80,0,70.00,0,0,0
1649696409,328.12,0,70.00,0,0,0
1649696415,326.48,0,70.00,0,0,0
1649696420,327.44,0,70.00,0,0,0
1649696426,332.24,0,70.00,0,0,0
1649696432,326.07,0,70.00,0,0,0
1649696438,324.29,0,70.00,0,0,0
1649696443,329.88,0,70.00,0,0,0
1649696449,327.65,0,70.00,0,0,0
1649696455,325.35,0,70.00,0,0,0
1649696460,327.93,0,70.00,0,0,0
1649696466,326.00,0,70.00,0,0,0
1649696472,324.35,0,70.00,0,0,0
1649696477,328.78,0,70.00,0,0,0
1649696483,324.83,0,70.00,0,0,0
1649696489,324.31,0,70.00,0,0,0
1649696494,329.35,0,70.00,0,0,0
1649696500,330.06,0,70.00,0,0,0
1649696505,329.17,0,70.00,0,0,0
1649696511,330.37,0,70.00,0,0,0
1649696517,325.58,0,70.00,0,0,0
1649696522,326.78,0,70.00,0,0,0
1649696528,330.11,0,70.00,0,0,0
1649696534,329.76,0,70.00,0,0,0
1649696539,328.68,0,70.00,0,0,0
1649696545,328.17,0,70.00,0,0,0
1649696550,316.65,0,70.00,0,0,0
1649696556,297.77,0,70.00,0,0,0
1649696563,326.04,0,70.00,0,0,0
1649696569,329.20,0,70.00,0,0,0
1649696575,328.03,0,70.00,0,0,0
1649696581,326.61,0,70.00,0,0,0
1649696586,329.50,0,70.00,0,0,0
1649696592,329.84,0,70.00,0,0,0
1649696598,328.47,0,70.00,0,0,0
1649696603,328.55,0,70.00,0,0,0
1649696609,325.02,0,70.00,0,0,0
1649696615,325.81,0,70.00,0,0,0
1649696620,326.47,0,70.00,0,0,0
1649696626,331.60,0,70.00,0,0,0
1649696632,327.24,0,70.00,0,0,0
1649696637,325.39,0,70.00,0,0,0
1649696643,330.21,0,70.00,0,0,0
1649696649,327.54,0,70.00,0,0,0
1649696655,330.46,0,70.00,0,0,0
1649696660,330.81,0,70.00,0,0,0
1649696666,330.04,0,70.00,0,0,0
1649696672,324.38,0,70.00,0,0,0
1649696678,327.02,0,70.00,0,0,0
1649696683,326.89,0,70.00,0,0,0
1649696692,331.23,0,70.00,0,0,0
1649696698,331.88,0,70.00,0,0,0
1649696703,327.84,0,70.00,0,0,0
1649696709,328.55,0,70.00,0,0,0
1649696715,327.16,0,70.00,0,0,0
1649696721,327.35,0,70.00,0,0,0
1649696727,331.87,0,70.00,0,0,0
1649696732,330.38,0,70.00,0,0,0
1649696738,331.14,0,70.00,0,0,0
1649696744,329.31,0,70.00,0,0,0
1649696750,329.08,0,70.00,0,0,0
1649696755,331.02,0,70.00,0,0,0
1649696761,329.42,0,70.00,0,0,0
1649696767,329.47,0,70.00,0,0,0
1649696772,329.13,0,70.00,0,0,0
1649696778,329.36,0,70.00,0,0,0
1649696784,330.92,0,70.00,0,0,0
1649696790,330.00,0,70.00,0,0,0
1649696796,329.08,0,70.00,0,0,0
1649696801,329.62,0,70.00,0,0,0
1649696807,329.41,0,70.00,0,0,0
1649696813,327.59,0,70.00,0,0,0
1649696818,331.87,0,70.00,0,0,0
1649696824,331.07,0,70.00,0,0,0
1649696830,328.16,0,70.00,0,0,0
1649696836,331.27,0,70.00,0,0,0
1649696841,330.86,0,70.00,0,0,0
1649696847,330.50,0,70.00,0,0,0
1649696853,329.04,0,70.00,0,0,0
1649696859,331.53,0,70.00,0,0,0
1649696865,329.28,0,70.00,0,0,0
1649696870,328.89,0,70.00,0,0,0
1649696876,332.04,0,70.00,0,0,0
1649696882,326.72,0,70.00,0,0,0
1649696888,329.05,0,70.00,0,0,0
1649696893,330.25,0,70.00,0,0,0
1649696899,328.83,0,70.00,0,0,0
1649696905,329.29,0,70.00,0,0,0
1649696911,327.45,0,70.00,0,0,0
1649696917,328.70,0,70.00,0,0,0
1649696923,329.08,0,70.00,0,0,0
1649696929,326.97,0,70.00,0,0,0
1649696934,328.25,0,70.00,0,0,0
1649696940,328.16,0,70.00,0,0,0
1649696946,327.74,0,70.00,0,0,0
1649696951,330.61,0,70.00,0,0,0
1649696957,330.42,0,70.00,0,0,0
1649696963,313.54,0,70.00,0,0,0
1649696969,321.91,0,70.00,0,0,0
1649696974,311.40,0,70.00,0,0,0
1649696980,328.52,0,70.00,0,0,0
1649696985,327.11,0,70.00,0,0,0
1649696991,326.60,0,70.00,0,0,0
1649696997,329.76,0,70.00,0,0,0
1649697002,329.33,0,70.00,0,0,0
1649697008,329.45,0,70.00,0,0,0
1649697014,333.86,0,70.00,0,0,0
1649697019,332.28,0,70.00,0,0,0
1649697025,326.66,0,70.00,0,0,0
1649697031,328.85,0,70.00,0,0,0
1649697036,328.13,0,70.00,0,0,0
1649697042,327.64,0,70.00,0,0,0
1649697048,326.76,0,70.00,0,0,0
1649697054,318.92,0,70.00,0,0,0
1649697060,295.03,0,70.00,0,0,0
1649697065,297.08,0,70.00,0,0,0
1649697071,326.93,0,70.00,0,0,0
1649697077,327.15,0,70.00,0,0,0
1649697083,330.70,0,70.00,0,0,0
1649697089,326.11,0,70.00,0,0,0
1649697094,301.51,0,70.00,0,0,0
1649697100,301.80,0,70.00,0,0,0
1649697112,390.59,0,70.00,0,0,0
1649697118,377.69,0,70.00,0,0,0
1649697124,379.05,0,70.00,0,0,0
1649697129,382.36,0,70.00,0,0,0
1649697135,382.34,0,70.00,0,0,0
1649697141,386.48,0,70.00,0,0,0
1649697146,390.60,0,70.00,0,0,0
1649697152,384.56,0,70.00,0,0,0
1649697158,384.41,0,70.00,0,0,0
1649697164,383.21,0,70.00,0,0,0
1649697169,385.08,0,70.00,0,0,0
1649697175,382.69,0,70.00,0,0,0
1649697181,380.19,0,70.00,0,0,0
1649697186,383.12,0,70.00,0,0,0
1649697192,379.76,0,70.00,0,0,0
1649697198,380.38,0,70.00,0,0,0
1649697203,380.32,0,70.00,0,0,0
1649697209,381.61,0,70.00,0,0,0
1649697214,379.35,0,70.00,0,0,0
1649697220,383.95,0,70.00,0,0,0
1649697226,380.54,0,70.00,0,0,0
1649697232,379.34,0,70.00,0,0,0
1649697237,378.92,0,70.00,0,0,0
1649697243,342.74,0,70.00,0,0,0
1649697248,360.93,0,70.00,0,0,0
1649697254,378.10,0,70.00,0,0,0
1649697260,377.74,0,70.00,0,0,0
1649697265,379.61,0,70.00,0,0,0
1649697271,380.21,0,70.00,0,0,0
1649697277,383.08,0,70.00,0,0,0
1649697282,381.98,0,70.00,0,0,0
1649697288,378.74,0,70.00,0,0,0
1649697294,377.30,0,70.00,0,0,0
1649697299,378.36,0,70.00,0,0,0
1649697305,373.52,0,70.00,0,0,0
1649697311,349.02,0,70.00,0,0,0
1649697316,337.49,0,70.00,0,0,0
1649697322,329.41,0,70.00,0,0,0
1649697328,328.56,0,70.00,0,0,0
1649697334,328.96,0,70.00,0,0,0
1649697340,335.83,0,70.00,0,0,0
1649697347,356.13,0,70.00,0,0,0
1649697352,363.91,0,70.00,0,0,0
1649697359,359.34,0,70.00,0,0,0
1649697364,349.05,0,70.00,0,0,0
1649697371,346.20,0,70.00,0,0,0
1649697377,346.50,0,70.00,0,0,0
1649697383,342.77,0,70.00,0,0,0
1649697389,373.38,0,70.00,0,0,0
1649697394,357.17,0,70.00,0,0,0
1649697400,373.44,0,70.00,0,0,0
1649697406,375.80,0,70.00,0,0,0
1649697412,378.17,0,70.00,0,0,0
1649697418,377.51,0,70.00,0,0,0
1649697423,368.51,0,70.00,0,0,0
1649697429,361.68,0,70.00,0,0,0
1649697435,359.72,0,70.00,0,0,0
1649697441,351.77,0,70.00,0,0,0
1649697446,350.37,0,70.00,0,0,0
1649697452,362.81,0,70.00,0,0,0
1649697458,349.13,0,70.00,0,0,0
1649697463,352.72,0,70.00,0,0,0
1649697469,362.48,0,70.00,0,0,0
1649697475,360.44,0,70.00,0,0,0
1649697480,357.50,0,70.00,0,0,0
1649697486,326.26,0,70.00,0,0,0
1649697491,317.73,0,70.00,0,0,0
1649697497,318.17,0,70.00,0,0,0
1649697507,279.99,0,70.00,0,0,0
1649697513,277.17,0,70.00,0,0,0
1649697519,278.01,0,70.00,0,0,0
1649697524,267.86,0,70.00,0,0,0
1649697530,264.22,0,70.00,0,0,0
1649697535,265.70,0,70.00,0,0,0
1649697541,276.66,0,70.00,0,0,0
1649697546,268.57,0,70.00,0,0,0
1649697552,271.01,0,70.00,0,0,0
1649697558,288.30,0,70.00,0,0,0
1649697563,280.17,0,70.00,0,0,0
1649697569,269.78,0,70.00,0,0,0
1649697574,277.38,0,70.00,0,0,0
1649697580,277.08,0,70.00,0,0,0
1649697585,261.41,0,70.00,0,0,0
1649697591,261.13,0,70.00,0,0,0
1649697596,260.65,0,70.00,0,0,0
1649697602,260.50,0,70.00,0,0,0
1649697607,262.46,0,70.00,0,0,0
1649697613,262.88,0,70.00,0,0,0
1649697619,259.11,0,70.00,0,0,0
1649697624,260.51,0,70.00,0,0,0
1649697630,259.77,0,70.00,0,0,0
1649697635,260.47,0,70.00,0,0,0
1649697641,258.73,0,70.00,0,0,0
1649697646,258.98,0,70.00,0,0,0
1649697652,258.70,0,70.00,0,0,0
1649697657,259.19,0,70.00,0,0,0
1649697663,259.47,0,70.00,0,0,0
1649697668,259.14,0,70.00,0,0,0
1649697674,259.40,0,70.00,0,0,0
1649697679,260.71,0,70.00,0,0,0
1649697685,258.65,0,70.00,0,0,0
1649697690,258.44,0,70.00,0,0,0
1649697696,258.41,0,70.00,0,0,0
1649697701,259.03,0,70.00,0,0,0
1649697707,258.43,0,70.00,0,0,0
1649697712,263.15,0,70.00,0,0,0
1649697718,266.64,0,70.00,0,0,0
1649697723,258.80,0,70.00,0,0,0
1649697729,259.29,0,70.00,0,0,0
1649697734,258.96,0,70.00,0,0,0
1649697740,260.32,0,70.00,0,0,0
1649697745,261.19,0,70.00,0,0,0
1649697751,264.93,0,70.00,0,0,0
1649697757,264.58,0,70.00,0,0,0
1649697762,258.71,0,70.00,0,0,0
1649697767,259.84,0,70.00,0,0,0
1649697773,259.26,0,70.00,0,0,0
1649697778,259.94,0,70.00,0,0,0
1649697784,262.02,0,70.00,0,0,0
1649697790,259.67,0,70.00,0,0,0
1649697795,259.49,0,70.00,0,0,0
1649697801,259.35,0,70.00,0,0,0
1649697806,262.72,0,70.00,0,0,0
1649697812,261.08,0,70.00,0,0,0
1649697817,258.75,0,70.00,0,0,0
1649697823,260.12,0,70.00,0,0,0
1649697828,260.17,0,70.00,0,0,0
1649697834,259.50,0,70.00,0,0,0
1649697839,259.50,0,70.00,0,0,0
1649697845,260.72,0,70.00,0,0,0
1649697850,262.50,0,70.00,0,0,0
1649697856,259.43,0,70.00,0,0,0
1649697861,259.19,0,70.00,0,0,0
1649697867,259.44,0,70.00,0,0,0
1649697883,1584.57,0,70.00,1300.00,0,0
1649697889,1583.51,0,70.00,1300.00,0,0
1649697894,1581.78,0,70.00,1300.00,0,0
1649697900,1579.98,0,70.00,1300.00,0,0
1649697905,1577.82,0,70.00,1300.00,0,0
1649697916,260.45,0,70.00,0,0,0
1649697922,260.35,0,70.00,0,0,0
1649697927,259.82,0,70.00,0,0,0
1649697933,260.16,0,70.00,0,0,0
1649697938,262.55,0,70.00,0,0,0
1649697944,266.05,0,70.00,0,0,0
1649697949,263.59,0,70.00,0,0,0
1649697955,265.08,0,70.00,0,0,0
1649697960,266.76,0,70.00,0,0,0
1649697966,260.20,0,70.00,0,0,0
1649697971,259.96,0,70.00,0,0,0
1649697977,259.84,0,70.00,0,0,0
1649697983,259.26,0,70.00,0,0,0
1649697988,259.94,0,70.00,0,0,0
1649697994,259.51,0,70.00,0,0,0
1649697999,259.84,0,70.00,0,0,0
1649698005,263.04,0,70.00,0,0,0
1649698010,260.15,0,70.00,0,0,0
1649698016,259.40,0,70.00,0,0,0
1649698021,259.57,0,70.00,0,0,0
1649698027,259.82,0,70.00,0,0,0
1649698032,259.48,0,70.00,0,0,0
1649698038,259.38,0,70.00,0,0,0
1649698043,258.90,0,70.00,0,0,0
1649698049,258.72,0,70.00,0,0,0
1649698054,258.68,0,70.00,0,0,0
1649698060,259.34,0,70.00,0,0,0
1649698065,259.35,0,70.00,0,0,0
1649698071,262.95,0,70.00,0,0,0
1649698076,259.38,0,70.00,0,0,0
1649698082,259.43,0,70.00,0,0,0
1649698087,260.03,0,70.00,0,0,0
1649698093,267.42,0,70.00,0,0,0
1649698098,259.39,0,70.00,0,0,0
1649698104,259.77,0,70.00,0,0,0
1649698109,259.72,0,70.00,0,0,0
1649698115,266.00,0,70.00,0,0,0
1649698121,265.76,0,70.00,0,0,0
1649698126,258.79,0,70.00,0,0,0
1649698131,259.32,0,70.00,0,0,0
1649698137,262.57,0,70.00,0,0,0
1649698142,262.27,0,70.00,0,0,0
1649698148,280.95,0,70.00,0,0,0
1649698153,267.80,0,70.00,0,0,0
1649698159,269.62,0,70.00,0,0,0
1649698164,261.25,0,70.00,0,0,0
1649698170,261.78,0,70.00,0,0,0
1649698175,260.14,0,70.00,0,0,0
1649698181,261.25,0,70.00,0,0,0
1649698187,260.17,0,70.00,0,0,0
1649698192,259.94,0,70.00,0,0,0
1649698197,262.42,0,70.00,0,0,0
1649698203,271.56,0,70.00,0,0,0
1649698209,266.57,0,70.00,0,0,0
1649698214,271.59,0,70.00,0,0,0
1649698220,266.95,0,70.00,0,0,0
1649698225,277.54,0,70.00,0,0,0
1649698231,283.48,0,70.00,0,0,0
1649698236,279.93,0,70.00,0,0,0
1649698242,262.97,0,70.00,0,0,0
1649698247,262.51,0,70.00,0,0,0
1649698253,263.29,0,70.00,0,0,0
1649698258,273.44,0,70.00,0,0,0
1649698264,277.22,0,70.00,0,0,0
1649698269,281.57,0,70.00,0,0,0
1649698275,279.30,0,70.00,0,0,0
1649698280,274.23,0,70.00,0,0,0
1649698286,278.73,0,70.00,0,0,0
1649698291,278.39,0,70.00,0,0,0
1649698297,267.95,0,70.00,0,0,0
1649698302,261.60,0,70.00,0,0,0
1649698308,261.97,0,70.00,0,0,0
1649698314,265.61,0,70.00,0,0,0
1649698319,262.17,0,70.00,0,0,0
1649698325,277.51,0,70.00,0,0,0
1649698330,276.79,0,70.00,0,0,0
1649698336,279.20,0,70.00,0,0,0
1649698341,283.74,0,70.00,0,0,0
1649698347,287.30,0,70.00,0,0,0
1649698352,272.18,0,70.00,0,0,0
1649698358,279.06,0,70.00,0,0,0
1649698363,268.10,0,70.00,0,0,0
1649698369,266.60,0,70.00,0,0,0
1649698374,263.22,0,70.00,0,0,0
1649698380,265.18,0,70.00,0,0,0
1649698385,263.21,0,70.00,0,0,0
1649698391,261.93,0,70.00,0,0,0
1649698396,268.69,0,70.00,0,0,0
1649698402,277.90,0,70.00,0,0,0
1649698407,278.89,0,70.00,0,0,0
1649698413,291.64,0,70.00,0,0,0
1649698419,304.74,0,70.00,0,0,0
1649698424,302.26,0,70.00,0,0,0
1649698430,298.55,0,70.00,0,0,0
1649698435,301.44,0,70.00,0,0,0
1649698441,291.79,0,70.00,0,0,0
1649698447,277.77,0,70.00,0,0,0
1649698452,325.01,0,70.00,0,0,0
1649698458,322.38,0,70.00,0,0,0
1649698463,321.88,0,70.00,0,0,0
1649698469,332.62,0,70.00,0,0,0
1649698474,290.26,0,70.00,0,0,0
1649698480,286.09,0,70.00,0,0,0
1649698485,285.43,0,70.00,0,0,0
1649698491,282.57,0,70.00,0,0,0
1649698496,282.92,0,70.00,0,0,0
1649698502,313.66,0,70.00,0,0,0
1649698507,324.17,0,70.00,0,0,0
1649698513,316.38,0,70.00,0,0,0
1649698518,316.74,0,70.00,0,0,0
1649698524,321.88,0,70.00,0,0,0
1649698529,314.55,0,70.00,0,0,0
1649698535,313.19,0,70.00,0,0,0
1649698540,311.20,0,70.00,0,0,0
1649698546,305.55,0,70.00,0,0,0
1649698552,304.95,0,70.00,0,0,0
1649698557,303.51,0,70.00,0,0,0
1649698563,303.97,0,70.00,0,0,0
1649698568,311.16,0,70.00,0,0,0
1649698574,307.47,0,70.00,0,0,0
1649698579,300.55,0,70.00,0,0,0
1649698585,300.38,0,70.00,0,0,0
1649698590,300.98,0,70.00,0,0,0
1649698596,301.27,0,70.00,0,0,0
1649698601,298.87,0,70.00,0,0,0
1649698607,299.16,0,70.00,0,0,0
1649698612,297.41,0,70.00,0,0,0
1649698618,295.81,0,70.00,0,0,0
1649698623,297.62,0,70.00,0,0,0
1649698629,296.76,0,70.00,0,0,0
1649698634,297.38,0,70.00,0,0,0
1649698640,299.11,0,70.00,0,0,0
1649698645,298.16,0,70.00,0,0,0
1649698651,295.04,0,70.00,0,0,0
1649698656,295.99,0,70.00,0,0,0
1649698662,295.01,0,70.00,0,0,0
1649698667,295.14,0,70.00,0,0,0
1649698673,294.38,0,70.00,0,0,0
1649698678,297.35,0,70.00,0,0,0
1649698684,296.39,0,70.00,0,0,0
1649698689,297.19,0,70.00,0,0,0
1649698695,294.66,0,70.00,0,0,0
1649698711,343.18,0,70.00,0,0,0
1649698717,341.86,0,70.00,0,0,0
1649698723,351.98,0,70.00,0,0,0
1649698728,377.64,0,70.00,0,0,0
1649698734,356.46,0,70.00,0,0,0
1649698740,346.16,0,70.00,0,0,0
1649698745,347.04,0,70.00,0,0,0
1649698751,345.47,0,70.00,0,0,0
1649698756,346.24,0,70.00,0,0,0
1649698762,344.75,0,70.00,0,0,0
1649698767,343.86,0,70.00,0,0,0
1649698773,344.73,0,70.00,0,0,0
1649698778,345.39,0,70.00,0,0,0
1649698784,343.99,0,70.00,0,0,0
1649698789,349.08,0,70.00,0,0,0
1649698795,355.54,0,70.00,0,0,0
1649698800,350.08,0,70.00,0,0,0
1649698806,343.73,0,70.00,0,0,0
1649698811,343.31,0,70.00,0,0,0
1649698817,340.81,0,70.00,0,0,0
1649698822,342.63,0,70.00,0,0,0
1649698828,339.18,0,70.00,0,0,0
1649698833,341.26,0,70.00,0,0,0
1649698839,338.80,0,70.00,0,0,0
1649698845,348.05,0,70.00,0,0,0
1649698850,344.37,0,70.00,0,0,0
1649698856,339.67,0,70.00,0,0,0
1649698861,337.69,0,70.00,0,0,0
1649698866,337.50,0,70.00,0,0,0
1649698872,339.73,0,70.00,0,0,0
1649698878,338.24,0,70.00,0,0,0
1649698883,338.53,0,70.00,0,0,0
1649698889,338.63,0,70.00,0,0,0
1649698894,336.31,0,70.00,0,0,0
1649698900,336.67,0,70.00,0,0,0
1649698905,335.76,0,70.00,0,0,0
1649698911,340.33,0,70.00,0,0,0
1649698916,337.21,0,70.00,0,0,0
1649698922,338.16,0,70.00,0,0,0
1649698927,339.67,0,70.00,0,0,0
1649698933,334.57,0,70.00,0,0,0
1649698938,338.21,0,70.00,0,0,0
1649698944,327.06,0,70.00,0,0,0
1649698949,331.47,0,70.00,0,0,0
1649698955,331.90,0,70.00,0,0,0
1649698960,333.70,0,70.00,0,0,0
1649698966,331.68,0,70.00,0,0,0
1649698971,321.11,0,70.00,0,0,0
1649698976,331.00,0,70.00,0,0,0
1649698982,321.65,0,70.00,0,0,0
1649698987,321.57,0,70.00,0,0,0
1649698993,321.26,0,70.00,0,0,0
1649698999,321.52,0,70.00,0,0,0
1649699004,322.58,0,70.00,0,0,0
1649699010,320.22,0,70.00,0,0,0
1649699015,320.84,0,70.00,0,0,0
1649699021,322.25,0,70.00,0,0,0
1649699026,323.51,0,70.00,0,0,0
1649699032,321.64,0,70.00,0,0,0
1649699037,322.05,0,70.00,0,0,0
1649699043,342.98,0,70.00,0,0,0
1649699048,322.60,0,70.00,0,0,0
1649699054,357.85,0,70.00,0,0,0
1649699060,351.58,0,70.00,0,0,0
1649699065,348.87,0,70.00,0,0,0
1649699071,347.23,0,70.00,0,0,0
1649699076,346.32,0,70.00,0,0,0
1649699082,345.16,0,70.00,0,0,0
1649699087,341.60,0,70.00,0,0,0
1649699093,342.76,0,70.00,0,0,0
1649699098,343.05,0,70.00,0,0,0
1649699103,305.76,0,70.00,0,0,0
1649699109,294.20,0,70.00,0,0,0
1649699115,294.68,0,70.00,0,0,0
1649699120,295.13,0,70.00,0,0,0
1649699126,296.86,0,70.00,0,0,0
1649699131,292.13,0,70.00,0,0,0
1649699137,291.18,0,70.00,0,0,0
1649699142,290.93,0,70.00,0,0,0
1649699148,294.37,0,70.00,0,0,0
1649699153,295.44,0,70.00,0,0,0
1649699159,296.33,0,70.00,0,0,0
1649699164,296.28,0,70.00,0,0,0
1649699169,293.16,0,70.00,0,0,0
1649699175,293.77,0,70.00,0,0,0
1649699181,292.60,0,70.00,0,0,0
